"gene_id","class","toxin_family","Ctzot-CLP2364","Ctzot-CLP2366","Ctzot-CLP2383","Ctzot-CLP2903","Average"
"trinityContig61511||sp|P58108.2|","Nontoxin","NT",16.17,14.79,15.41,11.56,14.4825
"trinityContig61544||Regnase_1_C","Nontoxin","NT",10.12,8.39,0,0,4.6275
"trinityContig6154||sp|O15382.2|","Nontoxin","NT",63.88,39.3,113.89,37.04,63.5275
"trinityContig6165||283636at32523","Nontoxin","NT",1.07,0.87,5.92,0.49,2.0875
"trinityContig61709||272967at32523__IFT43","Nontoxin","NT",1.41,0,4.61,5.93,2.9875
"trinityContig6172||192192at32523","Nontoxin","NT",3.86,4.55,7.34,4.09,4.96
"trinityContig6183||sp|B2GUZ5.1|","Nontoxin","NT",4.01,7.81,8.92,8.57,7.3275
"trinityContig6184||sp|Q99829.1|","Nontoxin","NT",8.11,7.04,12.23,4.63,8.0025
"trinityContig6186||sp|Q6DF46.1|","Nontoxin","NT",3.65,3.69,8.06,3.67,4.7675
"trinityContig6192||273024at32523","Nontoxin","NT",1.33,1.72,1.63,6.47,2.7875
"trinityContig6212||sp|Q5ZI78.1|","Nontoxin","NT",6.74,5.01,6.17,1.38,4.825
"trinityContig6214||sp|Q9NUB1.2|","Nontoxin","NT",18.32,24.23,35.82,10.3,22.1675
"trinityContig6216||sp|Q9NU53.1|","Nontoxin","NT",15.3,17.95,25.66,7.82,16.6825
"trinityContig6219||HMG14_17","Nontoxin","NT",15.86,21.82,36.43,37.69,27.95
"trinityContig6241||178490at32523__DUF5580","Nontoxin","NT",1.51,0,17.55,0,4.765
"trinityContig6243||sp|Q9D903.1|","Nontoxin","NT",8.79,11.21,15.71,14.07,12.445
"trinityContig6249||213950at32523","Nontoxin","NT",14.93,5.04,6.19,10.16,9.08
"trinityContig6249||sp|Q9D074.2|","Nontoxin","NT",10.08,6.7,5.32,9.1,7.8
"trinityContig6262||sp|Q64152|BTF3_MOUSE","Nontoxin","NT",71.04,65.66,81.05,127.01,86.19
"trinityContig6265||sp|Q71RC2.3|","Nontoxin","NT",17.6,20.23,15.15,14.73,16.9275
"trinityContig6269||BCLP","Nontoxin","NT",10.92,9.16,9.12,18.72,11.98
"trinityContig6286||sp|Q92564.2|","Nontoxin","NT",4.88,4.84,8.05,4.86,5.6575
"trinityContig6299||174853at32523","Nontoxin","NT",3,2,8.15,4.68,4.4575
"trinityContig6306||Fez1","Nontoxin","NT",2.98,2.62,4.16,3.68,3.36
"trinityContig6318||sp|Q5ZML5.1|","Nontoxin","NT",20.34,19.74,16.57,13.54,17.5475
"trinityContig6345||sp|Q9NVN3.2|","Nontoxin","NT",8.82,9.53,13.8,9.69,10.46
"trinityContig6350||243139at32523__HCNGP","Nontoxin","NT",3.04,3.1,3.04,5.78,3.74
"trinityContig6361||sp|Q5R4D7.1|","Nontoxin","NT",4.41,3.37,4.25,2.47,3.625
"trinityContig6376||146829at32523__2-oxoacid_dh","Nontoxin","NT",11.31,12.28,10.77,13.41,11.9425
"trinityContig639||Nontoxin_ChorrA_Rab7a_xng","Nontoxin","NT",63.6,68.98,78.13,60.74,67.8625
"trinityContig6438||HMGL-like","Nontoxin","NT",5.77,10.22,13.02,8.37,9.345
"trinityContig6446||DTC","Nontoxin","NT",2.78,1.82,1.51,3.21,2.33
"trinityContig6447||sp|Q9Y394|DHRS7_HUMAN","Nontoxin","NT",21.95,22.84,39.6,34.68,29.7675
"trinityContig6448||Nontoxin_ChorrA_Importin-a4_xng","Nontoxin","NT",19.78,18.63,17.33,15.64,17.845
"trinityContig6464||Nontoxin_ChorrA_s-adenosylmethionineDecarb_xng","Nontoxin","NT",13.24,13.9,17.18,21.34,16.415
"trinityContig6471||Nontoxin_ChorrA_LOC100145131_xng","Nontoxin","NT",13.81,30.88,22.63,19.78,21.775
"trinityContig6492||Nontoxin_ChorrA_Rab-1A-1_xng","Nontoxin","NT",37.99,32.69,28.33,31.45,32.615
"trinityContig6503||Nontoxin_ChorrA_mDienoylCoAisomerase_xng","Nontoxin","NT",25.45,24.1,31.93,38.16,29.91
"trinityContig6534||101303at32523__EMP70","Nontoxin","NT",35.45,17.4,17.64,26.06,24.1375
"trinityContig654||DUF5579","Nontoxin","NT",0.54,0.48,1.18,4.01,1.5525
"trinityContig6559||sp|Q922Y1|UBXN1_MOUSE","Nontoxin","NT",16.73,17.36,18.99,54.77,26.9625
"trinityContig6570||Nontoxin_ChorrA_C6orf35_xng","Nontoxin","NT",9.96,12.32,9.63,21.19,13.275
"trinityContig6583||sp|Q6GN21.1|","Nontoxin","NT",5.99,5.4,6.25,3.79,5.3575
"trinityContig6591||sp|Q1T7C1.1|","Nontoxin","NT",0,0,16.24,12.02,7.065
"trinityContig6592||Nontoxin_ChorrA_Thioredoxin17_xng","Nontoxin","NT",78.79,113.01,105.13,128.15,106.27
"trinityContig659||Nontoxin_ChorrA_RING1_xng","Nontoxin","NT",27.67,30.01,32.31,18.58,27.1425
"trinityContig6606||sp|O00142|KITM_HUMAN","Nontoxin","NT",17.48,12.13,22.87,14.02,16.625
"trinityContig6607||174944at32523","Nontoxin","NT",5.01,1.95,3.03,9.46,4.8625
"trinityContig6615||Nontoxin_ChorrA_FeSCluster1_xng","Nontoxin","NT",41.14,22.6,51.21,24.04,34.7475
"trinityContig6623||Nontoxin_ChorrA_RNAPolIIE_xng","Nontoxin","NT",31.76,33.13,30.56,33.79,32.31
"trinityContig6631||sp|Q92968.2|","Nontoxin","NT",9.86,9.97,20.07,10.05,12.4875
"trinityContig6641||262758at32523__RRM_1","Nontoxin","NT",14.93,22.88,19.7,52.02,27.3825
"trinityContig665||NADHdh_A3","Nontoxin","NT",0,0,0,0,0
"trinityContig6669||Nontoxin_ChorrA_Tsukushin_xng","Nontoxin","NT",24.08,41.09,32.56,22.89,30.155
"trinityContig666||NADHdh_A3","Nontoxin","NT",37.13,50.13,87.06,47.31,55.4075
"trinityContig667||Nontoxin_ChorrA_Coronin1B_xng","Nontoxin","NT",10.58,14.06,11.6,20.84,14.27
"trinityContig6686||Nontoxin_ChorrA_SerThrKinNek6_xng","Nontoxin","NT",22.71,19.98,26.04,28.83,24.39
"trinityContig6691||Nontoxin_ChorrA_Ogt_xng","Nontoxin","NT",17.22,20.93,17.37,23.32,19.71
"trinityContig6694||255899at32523","Nontoxin","NT",1.88,0,0,0.96,0.71
"trinityContig6710||sp|P15651|ACADS_RAT","Nontoxin","NT",7.57,2.2,4.82,14.58,7.2925
"trinityContig6736||Nontoxin_ChorrA_NSFAttachment_xng","Nontoxin","NT",27.38,25.62,14.04,20.09,21.7825
"trinityContig6738||sp|Q8K2D6|DCTD_MOUSE","Nontoxin","NT",0.68,0.3,9.27,15.63,6.47
"trinityContig6754||235011at32523","Nontoxin","NT",6.15,6.74,12.25,4.87,7.5025
"trinityContig6756||Nontoxin_ChorrA_AcylCoAoxidase1-1_xng","Nontoxin","NT",18.57,23.42,11.1,21.13,18.555
"trinityContig6769||sp|Q5ZI25|TM129_CHICK","Nontoxin","NT",17.25,20.06,16.31,27.59,20.3025
"trinityContig6779||60588at32523__TSP_1","Nontoxin","NT",1.67,0.3,14.91,0.17,4.2625
"trinityContig6803||sp|P08574.3|","Nontoxin","NT",22.8,32.22,35,94.25,46.0675
"trinityContig6824||Perilipin","Nontoxin","NT",12.05,5.1,1.94,8.99,7.02
"trinityContig6830||sp|Q5GLH2.1|","Nontoxin","NT",7.51,5.1,4.34,4.32,5.3175
"trinityContig6843||sp|Q5RAV5.2|","Nontoxin","NT",5.97,5.15,9.48,5.34,6.485
"trinityContig6848||NDUF_B4","Nontoxin","NT",33.83,57.66,25.16,31.2,36.9625
"trinityContig6848||sp|Q01085.1|","Nontoxin","NT",0.8,10.42,13.56,2.16,6.735
"trinityContig6859||sp|Q2TAA2.1|","Nontoxin","NT",17.08,12.39,8.24,14.32,13.0075
"trinityContig6870||287713at32523","Nontoxin","NT",4.89,0,3.99,3.15,3.0075
"trinityContig6876||62513at32523","Nontoxin","NT",10.97,10.01,7.55,9.28,9.4525
"trinityContig6881||128067at32523__Ldl_recept_a","Nontoxin","NT",9.61,7.38,6.79,14.85,9.6575
"trinityContig6886||Nontoxin_ChorrA_RibonucleoproteinA_xng","Nontoxin","NT",7.2,15.01,16.9,18.4,14.3775
"trinityContig6898||Nontoxin_ChorrA_Dpy30_1f4120","Nontoxin","NT",23.78,23.49,31.06,17.47,23.95
"trinityContig6910||Nontoxin_ChorrA_UbLigKCMF1_xng","Nontoxin","NT",23.51,24.38,29.81,26.44,26.035
"trinityContig6928||275471at32523","Nontoxin","NT",0,0,0,2.5,0.625
"trinityContig6945||119513at32523","Nontoxin","NT",15.36,14.78,20.98,11.21,15.5825
"trinityContig6966||291434at32523__PMP22_Claudin","Nontoxin","NT",1.77,1.17,3.84,1.27,2.0125
"trinityContig6967||BAAT_C","Nontoxin","NT",0.73,2.54,3.17,4.02,2.615
"trinityContig6967||sp|P68943.1|","Nontoxin","NT",9.31,9.19,10.12,10.84,9.865
"trinityContig6968||sp|Q92930.2|","Nontoxin","NT",5.87,3.82,5.7,3.63,4.755
"trinityContig6993||sp|Q921Y2.1|","Nontoxin","NT",4.29,12.3,9.33,13.91,9.9575
"trinityContig7036||sp|O74544.1|","Nontoxin","NT",13.8,20.65,18.05,31.1,20.9
"trinityContig7068||sp|Q5ZJ60|HIBCH_CHICK","Nontoxin","NT",25.46,5.69,6.44,18.81,14.1
"trinityContig7131||221152at32523__CN_hydrolase","Nontoxin","NT",5.03,3.43,1.89,6.17,4.13
"trinityContig7150||Nontoxin_ChorrA_VesMem2_1f7004","Nontoxin","NT",13.95,7.13,7.14,12.68,10.225
"trinityContig7188||Nontoxin_ChorrA_Tetraspanin6_xng","Nontoxin","NT",9.91,19.63,15.37,12.14,14.2625
"trinityContig720||sp|Q96T83.1|","Nontoxin","NT",5.73,7.2,3.34,4.22,5.1225
"trinityContig7211||Nontoxin_ChorrA_FAM136A_xng","Nontoxin","NT",12.89,17.95,12.1,36.33,19.8175
"trinityContig7225||Nontoxin_ChorrA_COMM2_1f10883","Nontoxin","NT",4.25,8.36,14.19,7.02,8.455
"trinityContig7226||Nontoxin_ChorrA_AnnexinA11_xng","Nontoxin","NT",22.47,12.99,11.2,14.55,15.3025
"trinityContig7239||Nontoxin_ChorrA_TMP97_xng","Nontoxin","NT",78.49,91.85,68.49,109.77,87.15
"trinityContig7261||sp|Q0VDT2|ZN367_MOUSE","Nontoxin","NT",0.16,0.14,6.51,8.6,3.8525
"trinityContig7377||Nontoxin_ChorrA_MitoCarrier2_xng","Nontoxin","NT",22.15,27.63,26.91,38.56,28.8125
"trinityContig7458||sp|Q5EA95.1|","Nontoxin","NT",3.17,3.83,7.44,4.22,4.665
"trinityContig748||Steroid_dh","Nontoxin","NT",8.14,2.77,2.04,7.67,5.155
"trinityContig7497||sp|Q90655.1|","Nontoxin","NT",5.13,2.96,3.15,8.41,4.9125
"trinityContig7524||Nontoxin_ChorrA_RNAPolII8_1f8752","Nontoxin","NT",7.18,6.17,8.04,8.86,7.5625
"trinityContig7552||sp|O43399.2|","Nontoxin","NT",9.33,0,0,10.47,4.95
"trinityContig7570||sp|Q6NXH3.1|","Nontoxin","NT",15.17,15.88,24.27,13.6,17.23
"trinityContig7578||267472at32523","Nontoxin","NT",7.14,6.25,7.63,8.71,7.4325
"trinityContig7600||Nontoxin_ChorrA_KH-RNABinding3_xng","Nontoxin","NT",8.6,10.6,7.95,15.78,10.7325
"trinityContig7637||Med15","Nontoxin","NT",3.04,8.31,7.81,12.24,7.85
"trinityContig7639||68718at32523__Rab5-bind","Nontoxin","NT",6.1,4.35,6.76,6.8,6.0025
"trinityContig7647||257613at32523","Nontoxin","NT",1.93,2.27,6.99,7.86,4.7625
"trinityContig7654||Nontoxin_ChorrA_GINS_xng","Nontoxin","NT",10.9,6.51,9.28,8.38,8.7675
"trinityContig7659||sp|Q9Y534.1|","Nontoxin","NT",5.88,2.15,3.73,1.87,3.4075
"trinityContig7665||DUF1794","Nontoxin","NT",8.72,8.18,10.91,6.1,8.4775
"trinityContig7668||Transglut_C","Nontoxin","NT",2.16,0.55,2.01,0,1.18
"trinityContig7675||40754at32523__RasGAP","Nontoxin","NT",2.41,2.8,8.54,7.68,5.3575
"trinityContig7692||287649at32523","Nontoxin","NT",14.88,11.06,10.4,9.37,11.4275
"trinityContig7710||197098at32523__FYRC","Nontoxin","NT",4.34,5.62,4.13,5.96,5.0125
"trinityContig7721||151965at32523__Kelch_1","Nontoxin","NT",4.93,4.35,2.68,4.45,4.1025
"trinityContig772||WH1","Nontoxin","NT",6.36,8.07,6.91,5.98,6.83
"trinityContig7730||XK-related","Nontoxin","NT",4.94,3.51,3.22,4.96,4.1575
"trinityContig7766||Nontoxin_ChorrA_DiflavinOxRed1_xng","Nontoxin","NT",8.64,15.15,8.83,16.06,12.17
"trinityContig7771||266438at32523","Nontoxin","NT",7.29,22.11,14.87,21.04,16.3275
"trinityContig7778||sp|Q5R9G3.2|","Nontoxin","NT",10.01,12.88,8.5,7.8,9.7975
"trinityContig7818||120577at32523","Nontoxin","NT",13.35,9.25,9.56,16.49,12.1625
"trinityContig7828||Nontoxin_ChorrA_NAATran3_1f2463","Nontoxin","NT",34.62,40.85,21.67,16.72,28.465
"trinityContig782||sp|Q8NI36.1|","Nontoxin","NT",18.34,22.44,17,12.72,17.625
"trinityContig7842||Nontoxin_ChorrA_Mannosyltransferase_xng","Nontoxin","NT",10.67,17.45,8.24,15.89,13.0625
"trinityContig7857||Nontoxin_ChorrA_Anaphase13_xng","Nontoxin","NT",12.1,22.62,29.8,17.33,20.4625
"trinityContig7861||149535at32523","Nontoxin","NT",3.07,2.71,3.66,3.6,3.26
"trinityContig7862||sp|B5FXZ4|MZT1_TAEGU","Nontoxin","NT",57.46,27.65,29.8,41.15,39.015
"trinityContig7880||264354at32523","Nontoxin","NT",0.76,0.67,1.66,0.37,0.865
"trinityContig7889||sp|P56749.1|","Nontoxin","NT",7.35,8.45,20.48,9.2,11.37
"trinityContig789||233141at32523","Nontoxin","NT",15.7,8.67,9.96,18.25,13.145
"trinityContig7905||FANCF","Nontoxin","NT",8.75,10.07,23.76,8.27,12.7125
"trinityContig7929||247289at32523__CoaE","Nontoxin","NT",4.06,5.36,12.8,7.05,7.3175
"trinityContig7944||265286at32523","Nontoxin","NT",1.64,0,2.06,2.82,1.63
"trinityContig7964||sp|Q9JJ19|NHRF1_RAT","Nontoxin","NT",23.29,21.75,23.8,23.2,23.01
"trinityContig7976||Nontoxin_ChorrA_KinII-d_xng","Nontoxin","NT",61.36,49.55,40.35,22.9,43.54
"trinityContig7982||259371at32523","Nontoxin","NT",10.09,8.76,11.21,9.22,9.82
"trinityContig7982||267170at32523","Nontoxin","NT",102.47,144.35,128.24,109.38,121.11
"trinityContig7995||Nontoxin_ChorrA_SjoegrenSNA1_1f6794","Nontoxin","NT",16.93,14.01,38.57,30.09,24.9
"trinityContig8016||Nontoxin_ChorrA_TSC224_1f3431","Nontoxin","NT",8.03,7.37,5.02,12.17,8.1475
"trinityContig801||sp|Q5F3Z7.2|","Nontoxin","NT",14.46,16.02,17.63,21.1,17.3025
"trinityContig8021||sp|Q58DG6.2|","Nontoxin","NT",6.57,3.72,9.73,2.17,5.5475
"trinityContig8044||sp|Q3SYW1.3|","Nontoxin","NT",16.8,13.38,20.94,18.42,17.385
"trinityContig8047||139887at32523__Sushi","Nontoxin","NT",9.56,8,9.78,10.98,9.58
"trinityContig8053||Smg4_UPF3","Nontoxin","NT",22.58,25.59,22.42,26.9,24.3725
"trinityContig8069||Nontoxin_ChorrA_NADHDehydroFlavoprotein_xng","Nontoxin","NT",27.14,33.12,29.83,34.34,31.1075
"trinityContig8070||sp|Q9BTT6.1|","Nontoxin","NT",11.09,14.36,14.79,5.21,11.3625
"trinityContig8096||Nontoxin_ChorrA_ZFMatrin5_1f8775","Nontoxin","NT",10.75,7.65,15.73,9.57,10.925
"trinityContig8104||156527at32523","Nontoxin","NT",7.15,18.03,17.88,6.16,12.305
"trinityContig8110||120257at32523__PIH1","Nontoxin","NT",2,3.37,8.05,6.38,4.95
"trinityContig8118||225823at32523","Nontoxin","NT",14.1,3.69,8.43,7.82,8.51
"trinityContig813||sp|Q5HZV9.1|","Nontoxin","NT",9.52,9.9,18.08,10.44,11.985
"trinityContig8182||Nontoxin_ChorrA_IER2_xng","Nontoxin","NT",5.76,3.32,4.35,13.85,6.82
"trinityContig8211||MMS19_C","Nontoxin","NT",3.25,2.54,1.96,4.2,2.9875
"trinityContig8239||92700at32523__BACK","Nontoxin","NT",9.71,7.57,18.68,9.55,11.3775
"trinityContig8251||sp|Q4V7D6|NIF3L_RAT","Nontoxin","NT",6.54,19.56,17.59,16.13,14.955
"trinityContig8274||Nontoxin_ChorrA_Sorcin_xng","Nontoxin","NT",63.73,54.14,184.98,72.81,93.915
"trinityContig8321||Nontoxin_ChorrA_GDPFucoseTrans1_xng","Nontoxin","NT",17.71,18.11,16.46,21.62,18.475
"trinityContig8330||sp|Q8WWY3.2|","Nontoxin","NT",10.49,11.16,13.51,7.27,10.6075
"trinityContig8339||sp|Q9NVM6.1|","Nontoxin","NT",9.39,13.43,18.3,13.65,13.6925
"trinityContig8349||sp|Q9BQ15|SOSB1_HUMAN","Nontoxin","NT",11.5,10.42,19.39,8.89,12.55
"trinityContig8357||sp|Q9NPD8.1|","Nontoxin","NT",1.97,19.17,17.87,9.95,12.24
"trinityContig8358||BET","Nontoxin","NT",3.8,6.67,6.71,7.71,6.2225
"trinityContig8361||107649at32523","Nontoxin","NT",5.49,7.72,7.99,27.94,12.285
"trinityContig8380||Med31","Nontoxin","NT",23.57,22.34,37.34,16.87,25.03
"trinityContig8400||sp|Q8R179.1|","Nontoxin","NT",8.22,7.4,7.91,6.15,7.42
"trinityContig8403||sp|Q91YN5|UAP1_MOUSE","Nontoxin","NT",26.35,61.85,70.47,13.03,42.925
"trinityContig8411||115292at32523","Nontoxin","NT",7.79,5.83,7.73,5.61,6.74
"trinityContig8418||Nontoxin_ChorrA_dsRNAStauf1_1f2065","Nontoxin","NT",29.8,30.74,35.81,20.29,29.16
"trinityContig8418||sp|A7YY45.2|","Nontoxin","NT",16.81,13.99,10.54,7.79,12.2825
"trinityContig8437||296853at32523","Nontoxin","NT",10.64,9.78,9.36,4.82,8.65
"trinityContig8438||95836at32523","Nontoxin","NT",7.01,7.07,7.05,10.56,7.9225
"trinityContig8458||272134at32523__TMEM65","Nontoxin","NT",20.55,14.88,16.48,23.35,18.815
"trinityContig8467||sp|Q02108.2|","Nontoxin","NT",5.19,4.04,5.09,1.61,3.9825
"trinityContig8486||Nontoxin_ChorrA_P97VCP_1f1217","Nontoxin","NT",36.4,63.03,35.11,61.67,49.0525
"trinityContig8488||sp|Q9CZW4.2|","Nontoxin","NT",80.15,48.18,113.18,25.7,66.8025
"trinityContig8499||Nontoxin_ChorrA_CellDiffRCD1_xng","Nontoxin","NT",8.71,7.55,11.31,16.99,11.14
"trinityContig8515||Nontoxin_ChorrA_HetNucRnpG_xng","Nontoxin","NT",7.53,11.89,11.51,27.32,14.5625
"trinityContig8528||Nontoxin_ChorrA_NaKTransportingATPase-b1_xng","Nontoxin","NT",34.3,23.35,27.38,28.48,28.3775
"trinityContig8531||sp|O96005.1|","Nontoxin","NT",31.47,22.48,20.53,18.82,23.325
"trinityContig8531||sp|Q91Y86|MK08_MOUSE","Nontoxin","NT",14.46,13.58,18.44,16.49,15.7425
"trinityContig8535||Nontoxin_ChorrA_EnhBinding-g_xng","Nontoxin","NT",29.9,52.47,22.58,45.76,37.6775
"trinityContig8543||282501at32523","Nontoxin","NT",0.66,0,16.23,8.07,6.24
"trinityContig8557||260323at32523__Guanylate_kin","Nontoxin","NT",15.06,10.27,8.11,11.65,11.2725
"trinityContig8586||sp|Q96LD8|SENP8_HUMAN","Nontoxin","NT",5.07,13.98,4.54,8.78,8.0925
"trinityContig8599||sp|Q810D6.2|","Nontoxin","NT",10.35,14.82,17.85,24.28,16.825
"trinityContig8601||197589at32523__COPIIcoated_ERV","Nontoxin","NT",8.46,12.09,14.54,5.17,10.065
"trinityContig8622||305590at32523__Synaptobrevin","Nontoxin","NT",2.26,6.91,4.29,3.19,4.1625
"trinityContig8637||35780at32523__FAM83","Nontoxin","NT",11.73,11.98,9.04,9.56,10.5775
"trinityContig8641||sp|Q9TTU2.1|","Nontoxin","NT",17.22,28.14,20.93,12.65,19.735
"trinityContig8652||Nontoxin_ChorrA_COMM9_xng","Nontoxin","NT",12.83,19.17,18.94,10.92,15.465
"trinityContig8656||Nontoxin_ChorrA_UbModAct5_xng","Nontoxin","NT",21.4,21.95,58.87,18.71,30.2325
"trinityContig8660||sp|P35249.2|","Nontoxin","NT",1.79,1.85,14.9,14.07,8.1525
"trinityContig8671||233383at32523","Nontoxin","NT",4.51,8.19,4.89,9.86,6.8625
"trinityContig8676||sp|P60588.2|","Nontoxin","NT",8.59,9.69,12.35,6.98,9.4025
"trinityContig8677||sp|Q62876.1|","Nontoxin","NT",6.34,5.5,1.76,3.89,4.3725
"trinityContig8690||sp|Q14149.3|","Nontoxin","NT",3.15,3.35,5.74,3.38,3.905
"trinityContig8706||sp|Q90YH9.1|","Nontoxin","NT",9.98,8.76,6.91,9.55,8.8
"trinityContig8715||sp|Q8CB44|GRAM4_MOUSE","Nontoxin","NT",10.18,9.28,16.93,10.74,11.7825
"trinityContig8727||213366at32523__Filament","Nontoxin","NT",0.31,0.14,6.16,0.31,1.73
"trinityContig8740||93470at32523__P_proprotein","Nontoxin","NT",5.97,6.89,4.56,12.13,7.3875
"trinityContig8774||Nontoxin_ChorrA_SerPalmitoyltransferaseA_xng","Nontoxin","NT",55.53,63.43,98.57,42.23,64.94
"trinityContig8829||sp|Q14344.2|","Nontoxin","NT",7.15,5.21,6.37,3.45,5.545
"trinityContig8860||Nontoxin_ChorrA_5AminolevulinateSyn_xng","Nontoxin","NT",11.99,4.42,1.95,7.89,6.5625
"trinityContig8878||256267at32523__RRM_1","Nontoxin","NT",13.12,15.88,11.13,12.65,13.195
"trinityContig8900||sp|Q29460|PA1B3_BOVIN","Nontoxin","NT",12.09,25.51,16.12,20.01,18.4325
"trinityContig8902||Nontoxin_ChorrA_SerIncorporator3_xng","Nontoxin","NT",27.99,22.14,25.07,22.37,24.3925
"trinityContig8908||Nontoxin_ChorrA_DevRegGTP1_xng","Nontoxin","NT",15.46,20.39,19.82,17.73,18.35
"trinityContig8920||Nontoxin_ChorrA_GST-Mu1-1_xng","Nontoxin","NT",29.71,126.53,119.22,17.4,73.215
"trinityContig8922||Nontoxin_ChorrA_SerThreTyr_1f8506","Nontoxin","NT",4.59,4.31,3.43,2.82,3.7875
"trinityContig8956||sp|Q9NPI0.1|","Nontoxin","NT",0.45,0.39,2.43,0,0.8175
"trinityContig8958||259622at32523__adh_short","Nontoxin","NT",6.7,14.44,10.41,9.75,10.325
"trinityContig8959||219190at32523__Mito_carr","Nontoxin","NT",0.53,0.47,1.73,3.52,1.5625
"trinityContig896||Nontoxin_ChorrA_CCDC-28A_xng","Nontoxin","NT",7.7,9.37,16.32,4.27,9.415
"trinityContig8972||169930at32523__SKICH","Nontoxin","NT",2.12,6.94,6.93,3.64,4.9075
"trinityContig8976||278087at32523","Nontoxin","NT",19.24,22.61,30.6,20.08,23.1325
"trinityContig8994||82303at32523","Nontoxin","NT",2.96,6.07,5.77,2.15,4.2375
"trinityContig9002||sp|O00399|DCTN6_HUMAN","Nontoxin","NT",21.32,22.81,28.85,25.5,24.62
"trinityContig9026||sp|Q7T3T2.3|","Nontoxin","NT",7.7,0,20.92,0,7.155
"trinityContig9035||259614at32523","Nontoxin","NT",25.66,51.39,56.96,52.59,46.65
"trinityContig9061||191525at32523__HIT","Nontoxin","NT",18.04,21.68,13.41,54.4,26.8825
"trinityContig9063||sp|Q5R4U3.2|","Nontoxin","NT",8.82,8.33,14.65,7.77,9.8925
"trinityContig9082||sp|B6V8E6.1|","Nontoxin","NT",37.54,41.43,56.5,43.18,44.6625
"trinityContig9103||sp|Q1LZB3.1|","Nontoxin","NT",7.16,9.29,4.74,18.32,9.8775
"trinityContig9130||UCH","Nontoxin","NT",2.37,3.64,3.23,10.58,4.955
"trinityContig9138||sp|P30419.2|","Nontoxin","NT",11.29,14.54,26.8,9.48,15.5275
"trinityContig9145||sp|Q13542|4EBP2_HUMAN","Nontoxin","NT",3.34,6.53,8.18,3.03,5.27
"trinityContig9154||sp|Q5ZKT6.1|","Nontoxin","NT",7.51,6.64,17.57,6.52,9.56
"trinityContig9155||130932at32523__zf-H2C2_2","Nontoxin","NT",1.08,3.58,0.88,3.99,2.3825
"trinityContig9193||Nontoxin_ChorrA_PleiotropicReg1-1_xng","Nontoxin","NT",11.58,15.67,22.79,8.81,14.7125
"trinityContig9195||sp|Q2HJ89.1|","Nontoxin","NT",6.19,3.43,21.14,4.36,8.78
"trinityContig9200||Nontoxin_ChorrA_CMB4c_xng","Nontoxin","NT",6.96,7.13,7.25,16.42,9.44
"trinityContig9214||Nontoxin_ChorrA_SerThrKin-VRK1_xng","Nontoxin","NT",19.29,19.35,44.59,48.99,33.055
"trinityContig9236||Nontoxin_ChorrA_UbMod1_xng","Nontoxin","NT",40.93,56.2,32.92,34.64,41.1725
"trinityContig9286||sp|Q9H0B8.1|","Nontoxin","NT",7.37,0.46,3.49,1.57,3.2225
"trinityContig9303||262044at32523","Nontoxin","NT",2.39,1.05,2.6,1.16,1.8
"trinityContig9327||130233at32523__XTBD","Nontoxin","NT",10.3,13.25,9.39,5.2,9.535
"trinityContig9328||XTBD","Nontoxin","NT",13.71,6.21,7.23,12.64,9.9475
"trinityContig9401||Nontoxin_ChorrA_G3PDH_xng","Nontoxin","NT",96.68,55.26,70.32,56.27,69.6325
"trinityContig9436||Nontoxin_ChorrA_PP2A-b_xng","Nontoxin","NT",5.7,5.36,7.31,10.7,7.2675
"trinityContig9437||Folate_carrier","Nontoxin","NT",0.79,2.75,1.72,0.72,1.495
"trinityContig9450||WASH-7_N","Nontoxin","NT",6.31,3.84,5.87,2.52,4.635
"trinityContig9454||241651at32523","Nontoxin","NT",1.78,2.01,3.86,9.05,4.175
"trinityContig9470||259622at32523","Nontoxin","NT",50.33,15.39,26.33,5.67,24.43
"trinityContig9497||BORCS6","Nontoxin","NT",11.49,5.44,6.24,14,9.2925
"trinityContig9506||UCH","Nontoxin","NT",2.02,4.7,5.12,6.25,4.5225
"trinityContig9543||sp|O43924.1|","Nontoxin","NT",4.75,2.5,4.13,0.91,3.0725
"trinityContig9564||Frataxin_Cyay","Nontoxin","NT",4.86,7.16,5.28,5.7,5.75
"trinityContig9588||sp|Q17QH8.1|","Nontoxin","NT",6.93,9.22,9.2,12.66,9.5025
"trinityContig9591||253405at32523","Nontoxin","NT",2.05,6.56,3.72,10.77,5.775
"trinityContig9655||Nontoxin_ChorrA_rhoBTB2-2_1f8425","Nontoxin","NT",3.06,2.4,3.56,9.4,4.605
"trinityContig9674||sp|P25321.2|","Nontoxin","NT",50.96,54.19,47.07,35.03,46.8125
"trinityContig9682||sp|Q06AT3.1|","Nontoxin","NT",9.84,13.87,8.6,14.05,11.59
"trinityContig9686||Nontoxin_ChorrA_DipeptidylPeptidase3_xng","Nontoxin","NT",12.06,15.13,12.13,29.72,17.26
"trinityContig9705||sp|A0A0K0MJN3.1|","Nontoxin","NT",5.72,5,33.15,6.52,12.5975
"trinityContig9708||Nontoxin_ChorrA_Trafficking3_xng","Nontoxin","NT",21.41,15.23,25.71,14.56,19.2275
"trinityContig9718||sp|Q9UBS9.1|","Nontoxin","NT",10.11,14.14,11.97,5.1,10.33
