"gene_id","class","toxin_family","Cpetl-CLP2324","Cpetl-CLP2326","Cpetl-CLP2327","Average"
"trinityContig5706||sp|P51646.1|","Nontoxin","NT",5.6,1.88,5.86,4.4467
"trinityContig57072||sp|Q8JHE9.1|","Nontoxin","NT",27.56,31.06,31.36,29.9933
"trinityContig57156||sp|Q6NZE7.2|","Nontoxin","NT",5.1,5.04,6.23,5.4567
"trinityContig57159||sp|O75460.2|","Nontoxin","NT",6.8,3.19,6.93,5.64
"trinityContig57160||sp|O75460.2|","Nontoxin","NT",0,1.99,0,0.6633
"trinityContig57199||200664at32523","Nontoxin","NT",7.6,7.68,8.96,8.08
"trinityContig57220||261701at32523","Nontoxin","NT",0,0,0,0
"trinityContig5723||sp|Q3SZ60.1|","Nontoxin","NT",12.87,12.64,8.18,11.23
"trinityContig57246||sp|Q969U6.1|","Nontoxin","NT",7.18,5.81,3.43,5.4733
"trinityContig57260||sp|Q10471.1|","Nontoxin","NT",6.45,4.89,8.77,6.7033
"trinityContig57261||sp|Q5BIP5.1|","Nontoxin","NT",7.76,6.82,3.97,6.1833
"trinityContig57268||sp|Q148D5.1|","Nontoxin","NT",13.46,13.19,15.47,14.04
"trinityContig57281||sp|Q8BGQ7.1|","Nontoxin","NT",11.65,6.7,16.39,11.58
"trinityContig57293||sp|Q5ZIB9.1|","Nontoxin","NT",2.77,3.54,4.15,3.4867
"trinityContig57303||242911at32523","Nontoxin","NT",4.05,4.71,2.79,3.85
"trinityContig5736||FAM104","Nontoxin","NT",20.26,18.18,25.8,21.4133
"trinityContig5745||211410at32523__Enkurin","Nontoxin","NT",3.84,5.49,3.99,4.44
"trinityContig57637||259622at32523__adh_short","Nontoxin","NT",15.98,21.68,12.31,16.6567
"trinityContig57683||32255at32523","Nontoxin","NT",1.89,1.65,1.95,1.83
"trinityContig57690||sp|Q9NPD8.1|","Nontoxin","NT",2.76,2.83,5.43,3.6733
"trinityContig57720||CH","Nontoxin","NT",5.9,2.04,3.91,3.95
"trinityContig57732||sp|Q29081.4|","Nontoxin","NT",15.85,16.46,14.12,15.4767
"trinityContig57734||sp|Q5ZKM0.1|","Nontoxin","NT",5.98,5.61,7.87,6.4867
"trinityContig57747||sp|Q9CPY7.3|","Nontoxin","NT",8.2,9.83,5.12,7.7167
"trinityContig57761||sp|Q9H2G9.2|","Nontoxin","NT",8.67,4.67,9.95,7.7633
"trinityContig57814||sp|O76071.1|","Nontoxin","NT",3.05,3.49,4.4,3.6467
"trinityContig57817||sp|Q6PD24.2|","Nontoxin","NT",6.15,5.81,6.67,6.21
"trinityContig5796||16711at32523","Nontoxin","NT",3.36,4.08,4.02,3.82
"trinityContig5798||sp|Q6NVQ1.1|","Nontoxin","NT",10.36,17.74,13.83,13.9767
"trinityContig5803||VKOR","Nontoxin","NT",19.86,25.64,22.85,22.7833
"trinityContig5816||sp|Q5KTJ6.1|","Nontoxin","NT",21.05,15.67,12.24,16.32
"trinityContig5830||265149at32523__E1_DerP2_DerF2","Nontoxin","NT",30.17,38.76,31.84,33.59
"trinityContig5832||sp|P62194.1|","Nontoxin","NT",41.8,32.2,54.61,42.87
"trinityContig58495||zf-FCS","Nontoxin","NT",4.41,1.61,2.78,2.9333
"trinityContig58496||zf-FCS","Nontoxin","NT",8.49,7.9,8.77,8.3867
"trinityContig5850||305590at32523__Synaptobrevin","Nontoxin","NT",6.88,4.8,9.65,7.11
"trinityContig58510||278412at32523","Nontoxin","NT",6.68,7.52,4.01,6.07
"trinityContig58548||204806at32523__TrmE_N","Nontoxin","NT",3.74,3.33,3.23,3.4333
"trinityContig5857||sp|B2RYG6.1|","Nontoxin","NT",15.57,15.99,15.02,15.5267
"trinityContig58583||286719at32523","Nontoxin","NT",0.36,2.4,1.22,1.3267
"trinityContig5861||sp|P50518.2|","Nontoxin","NT",18.58,19.53,13.54,17.2167
"trinityContig58634||sp|P56399.1|","Nontoxin","NT",2.76,1.68,1.05,1.83
"trinityContig58635||sp|P56399.1|","Nontoxin","NT",6.7,10.73,15.37,10.9333
"trinityContig58648||114099at32523","Nontoxin","NT",1.46,3.89,3.08,2.81
"trinityContig58668||106895at32523__PUL","Nontoxin","NT",4.83,7.08,5.96,5.9567
"trinityContig58670||sp|Q3C1E9.1|","Nontoxin","NT",3.3,7.61,6.69,5.8667
"trinityContig58708||sp|Q7Z5U6.1|","Nontoxin","NT",4.45,5.89,6.14,5.4933
"trinityContig5870||sp|Q5RB75.1|","Nontoxin","NT",4.79,3.66,6.8,5.0833
"trinityContig58720||sp|Q9C004.2|","Nontoxin","NT",0.8,1.25,0.68,0.91
"trinityContig58791||114689at32523__FOXO_KIX_bdg","Nontoxin","NT",2.78,1.53,1.83,2.0467
"trinityContig5881||TRIC","Nontoxin","NT",5.31,2.67,6.74,4.9067
"trinityContig58828||sp|Q6IP59.1|","Nontoxin","NT",4.41,6.36,5.56,5.4433
"trinityContig58841||sp|O02771.1|","Nontoxin","NT",10.21,19.29,13.48,14.3267
"trinityContig58856||sp|Q9P0T7.1|","Nontoxin","NT",0.78,1.68,2.64,1.7
"trinityContig58871||sp|Q8WU17.1|","Nontoxin","NT",4.34,5.75,7.85,5.98
"trinityContig58880||sp|Q32KT0.1|","Nontoxin","NT",6.6,12.39,4.57,7.8533
"trinityContig58917||sp|A5D992.1|","Nontoxin","NT",2.37,5.31,2.05,3.2433
"trinityContig58959||254269at32523__DnaJ_C","Nontoxin","NT",6.86,8.43,7.42,7.57
"trinityContig59010||sp|Q7ZYA5.1|","Nontoxin","NT",3.86,5.31,4.35,4.5067
"trinityContig59021||sp|Q5ZJT1.1|","Nontoxin","NT",5.28,4.23,5.76,5.09
"trinityContig5903||sp|O00330.3|","Nontoxin","NT",3.31,5.14,4.71,4.3867
"trinityContig5904||223786at32523__zf-H2C2_2","Nontoxin","NT",5.52,8.1,4.55,6.0567
"trinityContig59283||sp|Q5R7L3.1|","Nontoxin","NT",14.81,22.52,10.58,15.97
"trinityContig59298||239187at32523","Nontoxin","NT",0.38,1.79,1.29,1.1533
"trinityContig592||sp|Q9JIG8.1|","Nontoxin","NT",5.65,6.48,4.54,5.5567
"trinityContig59316||286112at32523","Nontoxin","NT",3.43,2.71,3.85,3.33
"trinityContig5932||92890at32523","Nontoxin","NT",3.58,4.8,7.04,5.14
"trinityContig5935||202759at32523__SFXNs","Nontoxin","NT",3.81,2.39,1.97,2.7233
"trinityContig5942||sp|Q9H9J2.1|","Nontoxin","NT",11.48,22.79,10.96,15.0767
"trinityContig594||sp|Q4KM30.1|","Nontoxin","NT",0.87,2.06,1.97,1.6333
"trinityContig59500||sp|Q2KJ36.1|","Nontoxin","NT",0,2.32,0.86,1.06
"trinityContig59507||sp|O14595.2|","Nontoxin","NT",2.88,2.47,1.87,2.4067
"trinityContig5950||sp|Q96CN7.3|","Nontoxin","NT",3.88,7.02,7.44,6.1133
"trinityContig59556||287872at32523","Nontoxin","NT",7.27,5.11,6.42,6.2667
"trinityContig5961||sp|Q3MHX1.1|","Nontoxin","NT",3.7,2.39,2.15,2.7467
"trinityContig5962||sp|Q3MHX1.1|","Nontoxin","NT",30.41,42.55,42.9,38.62
"trinityContig5964||sp|Q9WU84.1|","Nontoxin","NT",17.98,19.73,15.09,17.6
"trinityContig5965||163231at32523__Tub","Nontoxin","NT",9.81,2.41,6.5,6.24
"trinityContig596||sp|Q8R5C5.1|","Nontoxin","NT",5.69,4.71,5.74,5.38
"trinityContig59742||210318at32523","Nontoxin","NT",1.59,1.94,0.26,1.2633
"trinityContig59779||258786at32523","Nontoxin","NT",2.71,3.59,2.89,3.0633
"trinityContig5980||196008at32523","Nontoxin","NT",14.06,10.64,10.24,11.6467
"trinityContig5986||sp|A5HNF6.1|","Nontoxin","NT",2.96,2.53,6.23,3.9067
"trinityContig59883||sp|P56376.2|","Nontoxin","NT",2.5,5.55,5.58,4.5433
"trinityContig5990||sp|Q3ZC84.1|","Nontoxin","NT",23.16,20.75,27.57,23.8267
"trinityContig59944||sp|Q5ZHV7.1|","Nontoxin","NT",3.28,3.84,4.8,3.9733
"trinityContig59965||54646at32523__zf-C3Hc3H","Nontoxin","NT",5.16,5.52,7.45,6.0433
"trinityContig59966||sp|P78330.2|","Nontoxin","NT",7.72,15.18,18.7,13.8667
"trinityContig60050||282358at32523__MRP-S23","Nontoxin","NT",8.31,17.6,15.31,13.74
"trinityContig60154||sp|Q9Y3C4.1|","Nontoxin","NT",2.9,3.74,6.06,4.2333
"trinityContig60193||sp|Q6NTU3.1|","Nontoxin","NT",33.26,82.12,42.31,52.5633
"trinityContig6021||sp|Q2PFU6.1|","Nontoxin","NT",9.17,6.23,8.31,7.9033
"trinityContig6023||232302at32523","Nontoxin","NT",2.84,1.11,0.91,1.62
"trinityContig6029||sp|P03698.1|","Nontoxin","NT",0,6.16,0,2.0533
"trinityContig6030||sp|P03749.1|","Nontoxin","NT",0,5.43,0,1.81
"trinityContig6035||sp|O93277.1|","Nontoxin","NT",15.71,16.66,15.66,16.01
"trinityContig60377||sp|Q0P6H9.1|","Nontoxin","NT",3.88,2.91,2.15,2.98
"trinityContig60390||sp|P07093.1|","Nontoxin","NT",2.81,3.39,6.2,4.1333
"trinityContig60410||47463at32523__TPR_2","Nontoxin","NT",2.25,2.2,3.15,2.5333
"trinityContig60445||sp|Q91VZ6.1|","Nontoxin","NT",5.14,12.67,5,7.6033
"trinityContig60462||sp|P51659.3|","Nontoxin","NT",5.58,7.5,4.65,5.91
"trinityContig60485||193611at32523","Nontoxin","NT",1.39,3.56,2.92,2.6233
"trinityContig60498||sp|Q5ZJT0.1|","Nontoxin","NT",3.27,3.63,3.55,3.4833
"trinityContig604||sp|A0M8U1.1|","Nontoxin","NT",3.4,4.49,5.72,4.5367
"trinityContig60501||sp|Q9Y4P3.1|","Nontoxin","NT",32.22,36.67,24.08,30.99
"trinityContig6051||168322at32523","Nontoxin","NT",5.24,8.01,7.25,6.8333
"trinityContig60530||sp|Q7L576.1|","Nontoxin","NT",7.03,6.21,7.91,7.05
"trinityContig60559||sp|Q3KRD5.1|","Nontoxin","NT",2.31,6.51,5.65,4.8233
"trinityContig60573||60204at32523","Nontoxin","NT",3.33,4.55,3.77,3.8833
"trinityContig60700||sp|Q9DBU3.3|","Nontoxin","NT",19.62,20.02,24.94,21.5267
"trinityContig6072||CCDC23","Nontoxin","NT",15.67,14.56,26.05,18.76
"trinityContig6084||256267at32523__RRM_1","Nontoxin","NT",9.53,12.9,10,10.81
"trinityContig6086||sp|A6H7A0.1|","Nontoxin","NT",2.62,4.22,6.97,4.6033
"trinityContig60952||sp|Q5T013.2|","Nontoxin","NT",1.52,5.67,3.68,3.6233
"trinityContig61015||sp|Q99697.2|","Nontoxin","NT",15.05,13.1,9.86,12.67
"trinityContig610||sp|Q4R3D4.2|","Nontoxin","NT",58.74,87,70.33,72.0233
"trinityContig61118||179750at32523","Nontoxin","NT",2.22,0.88,2.49,1.8633
"trinityContig61134||77174at32523__Guanylate_cyc","Nontoxin","NT",4.73,13.83,4.5,7.6867
"trinityContig61137||sp|P40145.1|","Nontoxin","NT",12.15,18.19,11.75,14.03
"trinityContig61165||239227at32523__Sybindin","Nontoxin","NT",1.58,5.8,1.61,2.9967
"trinityContig61168||sp|Q2TBL9.1|","Nontoxin","NT",4.1,7.54,4.09,5.2433
"trinityContig61170||239227at32523__Sybindin","Nontoxin","NT",37.7,41.67,14.09,31.1533
"trinityContig6117||sp|P17426.1|","Nontoxin","NT",10.83,7.53,16.87,11.7433
"trinityContig6118||sp|Q5ZMQ9.1|","Nontoxin","NT",0.59,2.75,2.22,1.8533
"trinityContig611||sp|P06454.2|","Nontoxin","NT",143.02,154.15,144.31,147.16
"trinityContig61235||157369at32523","Nontoxin","NT",10.57,8.56,9.63,9.5867
"trinityContig61361||sp|O94979.3|","Nontoxin","NT",7,10.66,5.71,7.79
"trinityContig61364||sp|Q3UPL0.2|","Nontoxin","NT",16.1,16.44,17.68,16.74
"trinityContig61518||sp|Q28EB4.1|","Nontoxin","NT",37.76,29.22,30.46,32.48
"trinityContig61529||sp|Q5ZKG5.3|","Nontoxin","NT",20.32,13.01,7.54,13.6233
"trinityContig61559||sp|P05455.2|","Nontoxin","NT",0.96,2.42,0,1.1267
"trinityContig6173||sp|Q0VFM6.1|","Nontoxin","NT",2.48,5.27,3.69,3.8133
"trinityContig61836||TIM21","Nontoxin","NT",8.55,7.18,4.09,6.6067
"trinityContig61868||sp|Q8N488.2|","Nontoxin","NT",4.83,10.2,5.45,6.8267
"trinityContig61942||sp|Q8WUA7.2|","Nontoxin","NT",6.23,5.35,6.57,6.05
"trinityContig61946||sp|Q9NPD3.3|","Nontoxin","NT",11.02,19.09,15.03,15.0467
"trinityContig61978||259614at32523","Nontoxin","NT",8.02,10.3,11.27,9.8633
"trinityContig6210||sp|Q5ZKZ9.2|","Nontoxin","NT",10.72,9.06,10.16,9.98
"trinityContig621||Fumble","Nontoxin","NT",0.81,2.33,2.14,1.76
"trinityContig62208||217877at32523__Rad1","Nontoxin","NT",2.01,2.49,1.13,1.8767
"trinityContig6238||sp|Q2KIB7.2|","Nontoxin","NT",8.88,7.9,12.16,9.6467
"trinityContig62442||Adenylsucc_synt","Nontoxin","NT",0.66,1.79,0.74,1.0633
"trinityContig6244||160316at32523","Nontoxin","NT",3.72,7.93,9.01,6.8867
"trinityContig62479||sp|O14744.4|","Nontoxin","NT",1.94,3.04,3.84,2.94
"trinityContig62480||Pcc1","Nontoxin","NT",0,9.72,9.41,6.3767
"trinityContig62488||sp|Q0VC48.1|","Nontoxin","NT",7.6,2.29,5.6,5.1633
"trinityContig62495||Hyd_WA","Nontoxin","NT",1.04,1.83,2.35,1.74
"trinityContig62561||MH2","Nontoxin","NT",1.42,3.33,3.2,2.65
"trinityContig6257||sp|Q9HCU5.2|","Nontoxin","NT",0,0.71,0,0.2367
"trinityContig62624||sp|Q5XKA6.1|","Nontoxin","NT",4.48,3.16,5.06,4.2333
"trinityContig62665||DUF1640","Nontoxin","NT",4.09,4.29,4.62,4.3333
"trinityContig62686||sp|Q5ZLR2.1|","Nontoxin","NT",5.66,4.34,4.91,4.97
"trinityContig62694||sp|O00442.1|","Nontoxin","NT",4.17,8.89,8.38,7.1467
"trinityContig62710||70807at32523__BAR_3","Nontoxin","NT",2.53,0.82,3.59,2.3133
"trinityContig62711||70807at32523__BAR_3","Nontoxin","NT",7.92,7.5,9.73,8.3833
"trinityContig62729||95836at32523__PK_Tyr_Ser-Thr","Nontoxin","NT",3.18,2.69,1.9,2.59
"trinityContig62742||sp|Q9GKX6.1|","Nontoxin","NT",3.03,6.41,4.75,4.73
"trinityContig62745||88030at32523","Nontoxin","NT",6.63,4.5,7.01,6.0467
"trinityContig62790||sp|Q32NG4.1|","Nontoxin","NT",2.1,1.29,2.37,1.92
"trinityContig6301||88543at32523__SSFA2_C","Nontoxin","NT",11.78,13.25,14.25,13.0933
"trinityContig63070||sp|Q9W7L3.3|","Nontoxin","NT",13.39,13.32,18.26,14.99
"trinityContig63106||170748at32523__LIM","Nontoxin","NT",8.18,3.23,6.05,5.82
"trinityContig63111||PACT_coil_coil","Nontoxin","NT",14.25,6.43,8.85,9.8433
"trinityContig63114||sp|Q00536.1|","Nontoxin","NT",3.47,5.03,4.05,4.1833
"trinityContig63125||sp|Q8N1B3.2|","Nontoxin","NT",2.38,4.03,2.39,2.9333
"trinityContig63138||sp|Q9UHN6.1|","Nontoxin","NT",3.12,6.45,2.92,4.1633
"trinityContig63145||111475at32523","Nontoxin","NT",1.94,1.14,2.55,1.8767
"trinityContig63156||265286at32523","Nontoxin","NT",1.15,1.73,0,0.96
"trinityContig63158||sp|Q99KL7.1|","Nontoxin","NT",2.69,0.88,2.32,1.9633
"trinityContig63159||sp|P32121.2|","Nontoxin","NT",7.31,6.99,7.03,7.11
"trinityContig63161||256267at32523","Nontoxin","NT",5.42,8.82,4.26,6.1667
"trinityContig63169||295457at32523","Nontoxin","NT",14.79,6.46,14.66,11.97
"trinityContig63195||sp|O97593.1|","Nontoxin","NT",6.19,7.88,9.04,7.7033
"trinityContig63202||293431at32523","Nontoxin","NT",0.91,1.15,1.28,1.1133
"trinityContig63215||sp|Q15643.3|","Nontoxin","NT",8.37,7.84,6.2,7.47
"trinityContig63222||RFX_DNA_binding","Nontoxin","NT",0,1.53,0.37,0.6333
"trinityContig63230||sp|Q6ZZY0.1|","Nontoxin","NT",7.45,4.48,5.96,5.9633
"trinityContig63245||277953at32523","Nontoxin","NT",1.74,3.68,1.49,2.3033
"trinityContig63256||293250at32523__RRM_5","Nontoxin","NT",5.32,5.73,4.9,5.3167
"trinityContig6326||sp|Q5ZIE8.1|","Nontoxin","NT",4.96,5.55,6.76,5.7567
"trinityContig63295||C2-C2_1","Nontoxin","NT",2.53,1.84,1.79,2.0533
"trinityContig63301||sp|P49916.2|","Nontoxin","NT",3.57,4.68,3.72,3.99
"trinityContig63327||KTI12","Nontoxin","NT",2.43,2.84,2.19,2.4867
"trinityContig63357||144301at32523__Arm","Nontoxin","NT",10.36,11.99,9.58,10.6433
"trinityContig63371||39925at32523","Nontoxin","NT",2.21,3.66,2.87,2.9133
"trinityContig63392||sp|A4Z6H1.1|","Nontoxin","NT",10.05,9.81,7.17,9.01
"trinityContig63460||sp|Q9UFW8.2|","Nontoxin","NT",4.99,1.96,4.09,3.68
"trinityContig63479||234468at32523","Nontoxin","NT",1.28,1.25,2.53,1.6867
"trinityContig63554||sp|Q9CPY0.1|","Nontoxin","NT",0.75,2.74,2.55,2.0133
"trinityContig63599||Med29","Nontoxin","NT",6.24,6.73,8.35,7.1067
"trinityContig63685||268290at32523__B9-C2","Nontoxin","NT",3.19,5.97,6,5.0533
"trinityContig63689||FAM183","Nontoxin","NT",4.41,3.74,2.83,3.66
"trinityContig63697||97127at32523__FAST_2","Nontoxin","NT",1.87,2.22,1.34,1.81
"trinityContig63713||sp|Q9WTK3.3|","Nontoxin","NT",6.19,7.85,6.62,6.8867
"trinityContig63724||sp|Q793F9.1|","Nontoxin","NT",4.14,6.42,6.37,5.6433
"trinityContig64054||244937at32523__SKA1","Nontoxin","NT",0.96,4.39,2.17,2.5067
"trinityContig64079||152363at32523","Nontoxin","NT",4.52,6.65,5.91,5.6933
"trinityContig64109||190153at32523","Nontoxin","NT",4.91,6.19,5.42,5.5067
"trinityContig64132||Bromodomain","Nontoxin","NT",2.25,2.05,2.53,2.2767
"trinityContig64145||sp|Q15198.1|","Nontoxin","NT",1.33,2,2,1.7767
"trinityContig64559||sp|Q9Y2U9.1|","Nontoxin","NT",7.1,6.84,8.18,7.3733
"trinityContig64562||sp|Q5ZM65.2|","Nontoxin","NT",5.6,5.06,6.33,5.6633
"trinityContig64568||116059at32523","Nontoxin","NT",2.54,3.23,3.33,3.0333
"trinityContig64601||sp|Q5ZII9.1|","Nontoxin","NT",5.88,6.29,5.26,5.81
"trinityContig6466||192529at32523","Nontoxin","NT",9.02,2.87,2.31,4.7333
"trinityContig6466||sp|Q5QJ74.2|","Nontoxin","NT",1.43,2.27,2.79,2.1633
"trinityContig64672||Glypican","Nontoxin","NT",0,0,0,0
"trinityContig64680||DUF3377","Nontoxin","NT",1.93,3.48,4.33,3.2467
"trinityContig6468||sp|Q9Z1B7.2|","Nontoxin","NT",11.47,9.04,9.63,10.0467
"trinityContig64698||194878at32523","Nontoxin","NT",0,1.1,0,0.3667
"trinityContig64715||sp|Q2YDJ2.1|","Nontoxin","NT",7.99,5,12.75,8.58
"trinityContig64789||sp|O15182.2|","Nontoxin","NT",5.79,9.79,7.52,7.7
"trinityContig6493||sp|Q6GPY0.2|","Nontoxin","NT",97.95,180.99,112.46,130.4667
"trinityContig6513||178320at32523","Nontoxin","NT",1.91,1.69,1.61,1.7367
"trinityContig65168||242271at32523","Nontoxin","NT",1.44,2.96,1.22,1.8733
"trinityContig6518||DAD","Nontoxin","NT",166.69,477.83,282.33,308.95
"trinityContig65206||sp|Q9BPX7.1|","Nontoxin","NT",9.78,4.18,7.22,7.06
"trinityContig6520||231266at32523","Nontoxin","NT",6.3,5.67,5.64,5.87
"trinityContig6520||EMP24_GP25L","Nontoxin","NT",67.92,103.6,75.62,82.38
"trinityContig65219||sp|Q08E43.1|","Nontoxin","NT",5.62,3.54,3.9,4.3533
"trinityContig6525||sp|Q5ZMQ9.1|","Nontoxin","NT",4.83,3.64,8.79,5.7533
"trinityContig6539||273874at32523","Nontoxin","NT",14.65,12.6,17.87,15.04
"trinityContig6540||XTBD","Nontoxin","NT",4.94,3.49,3.97,4.1333
"trinityContig6541||130233at32523__XTBD","Nontoxin","NT",6.94,5.29,5.69,5.9733
"trinityContig6548||sp|P54921.2|","Nontoxin","NT",13.33,17.34,17.51,16.06
"trinityContig65520||Solute_trans_a","Nontoxin","NT",0,0,0,0
"trinityContig6552||152640at32523__Asp_Arg_Hydrox","Nontoxin","NT",2.82,2.76,4.14,3.24
"trinityContig6552||sp|O60931.2|","Nontoxin","NT",4.28,5.65,7.43,5.7867
"trinityContig6555||122359at32523","Nontoxin","NT",1.92,1.63,2.04,1.8633
"trinityContig6567||258655at32523","Nontoxin","NT",11.67,5.78,9.05,8.8333
"trinityContig6569||sp|Q90ZN1.1|","Nontoxin","NT",6.8,6.9,6.76,6.82
"trinityContig6570||sp|Q5ZL72.1|","Nontoxin","NT",20.01,22.59,24.06,22.22
"trinityContig6577||sp|P43233.1|","Nontoxin","NT",14.87,14.32,21.74,16.9767
"trinityContig6581||sp|Q2KIA2.1|","Nontoxin","NT",19.95,39.59,22.4,27.3133
"trinityContig65876||sp|P84095.1|","Nontoxin","NT",3.27,3.27,1.23,2.59
"trinityContig65919||123902at32523__7tm_1","Nontoxin","NT",3.88,6.14,6.17,5.3967
"trinityContig65959||sp|Q4R372.1|","Nontoxin","NT",2.39,1.61,1.8,1.9333
"trinityContig659||40748at32523","Nontoxin","NT",13.56,14.54,16.38,14.8267
"trinityContig659||sp|Q08E11.1|","Nontoxin","NT",36.94,49.36,37.79,41.3633
"trinityContig6602||sp|P11413.4|","Nontoxin","NT",11.86,8.48,9.55,9.9633
"trinityContig6610||sp|P13994.2|","Nontoxin","NT",3.71,6,4.36,4.69
"trinityContig6610||sp|Q5ZJS6.1|","Nontoxin","NT",9.16,10.61,16.27,12.0133
"trinityContig66127||TPD","Nontoxin","NT",0,1.3,2.41,1.2367
"trinityContig6614||sp|Q9UHY7.1|","Nontoxin","NT",7.55,6.43,9.84,7.94
"trinityContig6615||sp|P80928.3|","Nontoxin","NT",41.2,125.52,49.14,71.9533
"trinityContig66168||sp|Q15031.2|","Nontoxin","NT",6.74,3.24,5.71,5.23
"trinityContig66174||216972at32523__Cobalamin_bind","Nontoxin","NT",0,0.18,0,0.06
"trinityContig66186||DUF4560","Nontoxin","NT",0,3.07,3.95,2.34
"trinityContig66221||sp|P28576.2|","Nontoxin","NT",3.5,5.47,3.94,4.3033
"trinityContig66229||UPF0697","Nontoxin","NT",3.79,4.55,8.49,5.61
"trinityContig66231||sp|Q6PII3.3|","Nontoxin","NT",9.49,9.58,8.91,9.3267
"trinityContig66256||sp|Q92968.2|","Nontoxin","NT",10.17,8.62,8.57,9.12
"trinityContig66466||sp|Q9BY44.3|","Nontoxin","NT",7.37,10.04,8.43,8.6133
"trinityContig66474||152780at32523__Pentaxin","Nontoxin","NT",1.51,2.35,1.41,1.7567
"trinityContig66493||sp|Q2T9Y6.1|","Nontoxin","NT",3.98,2.59,3,3.19
"trinityContig6649||sp|Q0MQI4.1|","Nontoxin","NT",13.61,21.53,13.14,16.0933
"trinityContig6651||sp|P13196.2|","Nontoxin","NT",10.67,9.13,7.6,9.1333
"trinityContig66528||sp|Q13163.2|","Nontoxin","NT",0,0.87,0,0.29
"trinityContig66541||259622at32523__adh_short","Nontoxin","NT",5.49,6.92,6.84,6.4167
"trinityContig66552||20220at32523","Nontoxin","NT",3.54,3.43,4.31,3.76
"trinityContig6656||sp|P05689.2|","Nontoxin","NT",9.94,17.21,10.77,12.64
"trinityContig66572||sp|Q61584.2|","Nontoxin","NT",12.08,9.45,12.65,11.3933
"trinityContig66575||sp|Q5ZLG8.2|","Nontoxin","NT",5.64,4.27,5.45,5.12
"trinityContig66577||sp|Q5ZKT6.1|","Nontoxin","NT",9.37,14.17,7.84,10.46
"trinityContig66599||sp|O35344.1|","Nontoxin","NT",8.87,7.63,6.11,7.5367
"trinityContig6665||224090at32523__Scramblase","Nontoxin","NT",16.99,22.33,22.53,20.6167
"trinityContig66683||207493at32523__Coprogen_oxidas","Nontoxin","NT",0.27,0.96,1.55,0.9267
"trinityContig66726||sp|Q9BRT8.1|","Nontoxin","NT",2.41,4.45,2.89,3.25
"trinityContig6674||sp|P82979.3|","Nontoxin","NT",18.05,22.64,23.91,21.5333
"trinityContig67067||120577at32523","Nontoxin","NT",2.63,2.13,2.42,2.3933
"trinityContig670||sp|Q9NPF5.1|","Nontoxin","NT",3.65,4.02,3.19,3.62
"trinityContig67111||sp|Q9NQL2.1|","Nontoxin","NT",7.46,6.36,9.32,7.7133
"trinityContig67120||sp|Q8TB61.1|","Nontoxin","NT",4.87,6.03,6.03,5.6433
"trinityContig67126||sp|P42566.2|","Nontoxin","NT",4.17,4.61,5.78,4.8533
"trinityContig6712||sp|P80512.1|","Nontoxin","NT",12.57,13.31,10.47,12.1167
"trinityContig67150||sp|Q5ZJB7.1|","Nontoxin","NT",5.06,5.24,5.99,5.43
"trinityContig67153||sp|Q5U2U0.1|","Nontoxin","NT",2.94,2.22,5.01,3.39
"trinityContig67154||sp|Q5U2U0.1|","Nontoxin","NT",8.34,8.41,7.13,7.96
"trinityContig6715||284004at32523__ICAP-1_inte_bdg","Nontoxin","NT",12.22,17.92,20.28,16.8067
"trinityContig67231||sp|Q969S3.1|","Nontoxin","NT",3.36,4.43,3.54,3.7767
"trinityContig6730||sp|Q07803.2|","Nontoxin","NT",4.94,4.04,6.21,5.0633
"trinityContig67313||200735at32523","Nontoxin","NT",2.48,2.76,3.17,2.8033
"trinityContig67365||sp|P54864.1|","Nontoxin","NT",1.86,3.62,3.79,3.09
"trinityContig67402||297197at32523","Nontoxin","NT",0.4,1.72,0,0.7067
"trinityContig67412||92700at32523__BTB","Nontoxin","NT",2.26,3.12,1.33,2.2367
"trinityContig67489||273570at32523__DUF1640","Nontoxin","NT",1.91,2.12,4.31,2.78
"trinityContig674||sp|P83940.1|","Nontoxin","NT",69.64,106.11,80.11,85.2867
"trinityContig67531||248210at32523","Nontoxin","NT",23,13.39,12.92,16.4367
"trinityContig67604||sp|Q3SZT7.1|","Nontoxin","NT",17.63,31.55,10.85,20.01
"trinityContig67673||Vps39_2","Nontoxin","NT",1.41,2.09,1.59,1.6967
"trinityContig67697||241639at32523__CHORD","Nontoxin","NT",3.28,2.8,4.71,3.5967
"trinityContig67818||256267at32523__RRM_1","Nontoxin","NT",26.04,25.16,23.3,24.8333
"trinityContig67820||256267at32523","Nontoxin","NT",3.19,3.24,0,2.1433
"trinityContig67897||sp|Q9H3M7.1|","Nontoxin","NT",17.66,29.86,15.44,20.9867
"trinityContig67902||262758at32523__RRM_1","Nontoxin","NT",19.44,24.76,19,21.0667
"trinityContig67980||160273at32523__Helicase_C","Nontoxin","NT",7.55,5.91,6.57,6.6767
"trinityContig67992||269649at32523__Apolipoprotein","Nontoxin","NT",2.67,11,16.81,10.16
"trinityContig67995||127505at32523","Nontoxin","NT",1.16,0.66,0,0.6067
"trinityContig67996||sp|A5D9H7.1|","Nontoxin","NT",7.8,5.47,3.97,5.7467
"trinityContig67||sp|P60902.2|","Nontoxin","NT",21.8,74.26,65.88,53.98
"trinityContig68007||46322at32523__KH_1","Nontoxin","NT",12.08,8.35,19.04,13.1567
