"gene_id","class","toxin_family","Cgodm-CLP2359","Cgodm-CLP2360","Cgodm-CLP2362","Cgodm-CLP2377","Cgodm-CLP2378","Cgodm-CLP2388","Average"
"trinityContig6161||sp|Q9CPY7.3|","Nontoxin","NT",4,7.52,8.09,21.25,9.75,20.97,11.93
"trinityContig61624||sp|Q9NSK0.3|","Nontoxin","NT",7.6,9.42,17.74,25.68,5.15,16.1,13.615
"trinityContig61655||sp|Q8N5B7.1|","Nontoxin","NT",2.17,5.5,4.81,8.17,5.2,5.8,5.275
"trinityContig61707||sp|P02746.3|","Nontoxin","NT",7.62,3.1,4.38,10.77,9.15,1.97,6.165
"trinityContig61741||55565at32523__RhoGEF","Nontoxin","NT",4.91,5.14,3.7,15.75,5.66,18.03,8.865
"trinityContig61742||Phosphorylase","Nontoxin","NT",1.12,1.61,3.22,3.46,3.02,5.74,3.0283
"trinityContig6174||sp|P49585.2|","Nontoxin","NT",5.57,3.69,4.19,9.43,11.37,14,8.0417
"trinityContig61764||sp|Q9YGL6.1|","Nontoxin","NT",3.62,5.7,4.72,11.02,3.91,6.07,5.84
"trinityContig6178||230806at32523","Nontoxin","NT",2.01,2.3,1.63,12.8,5.13,2.92,4.465
"trinityContig6200||sp|P08106.1|","Nontoxin","NT",12.58,25.69,22.98,57.54,21.4,46.41,31.1
"trinityContig6203||sp|Q6NZE7.2|","Nontoxin","NT",5.61,5.75,8.17,13.64,9.27,16.01,9.7417
"trinityContig62142||sp|Q63769.1|","Nontoxin","NT",0.47,6.97,1.92,1.05,1.81,6.48,3.1167
"trinityContig62155||68830at32523","Nontoxin","NT",3.29,4.74,4.96,11.19,6.09,18.38,8.1083
"trinityContig62178||B2-adapt-app_C","Nontoxin","NT",0.81,4.34,1.34,5.06,2.51,4.79,3.1417
"trinityContig62198||PP1_inhibitor","Nontoxin","NT",0,0.63,1.97,5.2,3.18,4.11,2.515
"trinityContig62207||287262at32523__HVSL","Nontoxin","NT",1.77,2.86,0.98,7.26,3.21,6.07,3.6917
"trinityContig62245||sp|P51808.1|","Nontoxin","NT",1.18,6.33,4.23,16.25,1.93,7.11,6.1717
"trinityContig62268||sp|O94768.1|","Nontoxin","NT",1.9,6.29,6.52,4.83,4.44,7.36,5.2233
"trinityContig6226||sp|A6H7B0.1|","Nontoxin","NT",1.13,2.88,2.85,4.44,2.66,3.68,2.94
"trinityContig62283||124651at32523__RabGAP-TBC","Nontoxin","NT",1.51,2.13,2.8,6.7,3.41,10.38,4.4883
"trinityContig62304||Guanylate_cyc","Nontoxin","NT",0.72,1.04,2.67,1.4,1.5,1.33,1.4433
"trinityContig62312||213366at32523__Filament","Nontoxin","NT",0,0.13,0.19,1.17,0.09,13.15,2.455
"trinityContig62385||sp|Q5PQS6.1|","Nontoxin","NT",1.09,2.17,4,9.28,5.2,8.1,4.9733
"trinityContig62425||sp|Q5E9N2.1|","Nontoxin","NT",4.2,2.45,5.91,7.24,3.42,10.34,5.5933
"trinityContig6245||sp|Q9CR83.1|","Nontoxin","NT",4.36,7.78,8.57,15.99,10.94,19.41,11.175
"trinityContig62464||193611at32523","Nontoxin","NT",0.9,0.44,0.34,1.18,1.26,2.24,1.06
"trinityContig62477||Ribosomal_S11","Nontoxin","NT",0,0,0,0,0.02,0,0.0033
"trinityContig62524||sp|O15182.2|","Nontoxin","NT",3.83,5.59,4.68,25.86,3.68,5.98,8.27
"trinityContig62563||sp|Q96LU5.1|","Nontoxin","NT",5.15,12.22,9.8,22.93,6.42,21.12,12.94
"trinityContig62578||sp|Q9UKI8.2|","Nontoxin","NT",3.81,8.16,8.04,9.57,5.92,10.67,7.695
"trinityContig62614||256267at32523","Nontoxin","NT",5.42,6.02,5,20.68,10.62,19.89,11.2717
"trinityContig6261||sp|Q920Q6.1|","Nontoxin","NT",0,1.84,0,7.05,0,4.91,2.3
"trinityContig6262||204967at32523","Nontoxin","NT",1.81,2.61,2.51,5.71,1.65,2.49,2.7967
"trinityContig62637||sp|Q61382.2|","Nontoxin","NT",6.92,3.6,2.3,7.04,4.51,13.63,6.3333
"trinityContig62641||165526at32523__Dor1","Nontoxin","NT",5.97,5.15,4.02,14.07,11.9,11.98,8.8483
"trinityContig62691||94528at32523","Nontoxin","NT",0.19,0.4,2.33,29.29,0.77,0.67,5.6083
"trinityContig62727||sp|Q8VCH7.2|","Nontoxin","NT",1.41,1.27,3.06,15.75,5.76,12.16,6.5683
"trinityContig62727||sp|Q8WWF8.4|","Nontoxin","NT",0.23,1.67,0.26,11.28,0.48,1.71,2.605
"trinityContig62728||AKAP7_RIRII_bdg","Nontoxin","NT",1.26,0,3.46,9.49,3.02,6.02,3.875
"trinityContig62742||sp|Q62904.1|","Nontoxin","NT",2.3,3.61,8.87,22.45,7.44,0.91,7.5967
"trinityContig62752||218925at32523__PRKCSH","Nontoxin","NT",6.74,4.18,4.07,7.2,7.71,20.01,8.3183
"trinityContig6286||220866at32523","Nontoxin","NT",0,21,0.44,686.2,0.21,143.55,141.9
"trinityContig6287||240918at32523","Nontoxin","NT",2.17,3.06,3.8,1.36,3.79,9.94,4.02
"trinityContig6289||264741at32523__Gal-bind_lectin","Nontoxin","NT",1.99,3.42,4.49,18.32,1.89,6.38,6.0817
"trinityContig62902||sp|E1C231.1|","Nontoxin","NT",9.81,26.76,16.79,23.85,12.94,78.59,28.1233
"trinityContig6294||sp|P40938.2|","Nontoxin","NT",1.65,3.99,9.07,9.12,3.01,8,5.8067
"trinityContig63039||sp|Q8IXI2.2|","Nontoxin","NT",2.52,7.13,6.75,15,10.26,17.2,9.81
"trinityContig6305||241552at32523","Nontoxin","NT",1.57,1.14,3.8,7.16,0.55,1.94,2.6933
"trinityContig63065||sp|Q14849.2|","Nontoxin","NT",0,0,0.82,0,0.01,4.79,0.9367
"trinityContig6306||sp|Q96JJ7.2|","Nontoxin","NT",3.89,8.44,5.33,18.72,5.66,8.16,8.3667
"trinityContig63109||sp|P30825.1|","Nontoxin","NT",1.75,3.93,2.68,6.75,7.03,14.88,6.17
"trinityContig6317||279891at32523","Nontoxin","NT",3.87,6.41,9.27,10.83,6.35,18.46,9.1983
"trinityContig63185||sp|Q0IIG5.1|","Nontoxin","NT",0.93,6.59,0.42,32.55,3,20.55,10.6733
"trinityContig6320||sp|Q9ES89.1|","Nontoxin","NT",3.47,9.09,6.29,5.59,4.34,8.75,6.255
"trinityContig63230||235300at32523__APP_E2","Nontoxin","NT",0,0.92,0.99,4.98,0.58,6.01,2.2467
"trinityContig63231||235300at32523__APP_E2","Nontoxin","NT",3.25,7.47,9.58,26.86,5.85,22.21,12.5367
"trinityContig6338||sp|P0DJH6.1|","Nontoxin","NT",0,0,5.03,4.66,8.6,0,3.0483
"trinityContig6350||135534at32523__LRR_8","Nontoxin","NT",3.4,7.9,5.44,6.22,5.01,9.4,6.2283
"trinityContig6398||273398at32523","Nontoxin","NT",32.77,46.1,61.46,44.57,28.31,57.99,45.2
"trinityContig6399||sp|P14685.3|","Nontoxin","NT",7.07,12.57,20.52,27.99,40.06,28.93,22.8567
"trinityContig6431||145183at32523","Nontoxin","NT",0.78,4.2,0,13.05,0.64,8.99,4.61
"trinityContig643||112465at32523__Metallophos","Nontoxin","NT",16.23,19.15,10.73,10.13,12.24,16.11,14.0983
"trinityContig644||sp|Q8QZY6.1|","Nontoxin","NT",7.7,10.01,10.92,34.66,6.73,26.02,16.0067
"trinityContig6471||sp|Q32LG5.1|","Nontoxin","NT",15.6,17.37,18.7,15.28,15.71,26.89,18.2583
"trinityContig6472||273183at32523__Arf","Nontoxin","NT",0.79,3.13,5.47,6.49,4.51,5.43,4.3033
"trinityContig6477||BRCT_3","Nontoxin","NT",2.02,3.47,1.78,5.44,2.71,4.79,3.3683
"trinityContig6500||DUF2151","Nontoxin","NT",2.39,1.44,2.79,7.88,5.14,2.8,3.74
"trinityContig6508||95836at32523__Pkinase","Nontoxin","NT",1.48,2.94,3.46,5.32,5.25,3.34,3.6317
"trinityContig6508||FERM_M","Nontoxin","NT",2.28,4.1,4.46,5.63,5.12,10.22,5.3017
"trinityContig6510||sp|P62937.2|","Nontoxin","NT",87.68,161.37,173.06,611.04,169.94,520.47,287.26
"trinityContig6541||PAP2","Nontoxin","NT",8.34,14.96,14.79,22.92,37.04,16.28,19.055
"trinityContig6547||282501at32523","Nontoxin","NT",2.05,0.41,5.26,1.94,2.85,1.58,2.3483
"trinityContig6558||sp|Q6EE31.3|","Nontoxin","NT",14.73,48.81,40.99,105.85,42,90.33,57.1183
"trinityContig6594||208100at32523","Nontoxin","NT",0.84,5.01,3.4,10.26,3.14,5.67,4.72
"trinityContig6625||sp|Q8K2L8.2|","Nontoxin","NT",2.16,5.5,6.58,10.18,3.36,10.66,6.4067
"trinityContig6633||HDAC4_Gln","Nontoxin","NT",2.48,2.26,3.15,4.9,1.63,9.87,4.0483
"trinityContig6667||sp|Q8BNU0.1|","Nontoxin","NT",4.73,4.95,5.56,6.61,6.03,6.1,5.6633
"trinityContig6704||sp|P62310.2|","Nontoxin","NT",6.94,23.19,6.7,66.74,12.11,30.85,24.4217
"trinityContig6726||172434at32523","Nontoxin","NT",0,1.88,1.94,0,0.45,3.24,1.2517
"trinityContig6728||sp|Q12981.3|","Nontoxin","NT",3.7,7.66,10.21,16.63,16.79,18.76,12.2917
"trinityContig6730||142349at32523__Hexokinase_2","Nontoxin","NT",7.69,9.83,6.89,27.49,12.37,18.64,13.8183
"trinityContig673||RanGAP1_C","Nontoxin","NT",1.91,5.19,6.31,10.27,9.07,3.82,6.095
"trinityContig6748||160103at32523","Nontoxin","NT",2.69,1.14,1.32,6.96,2.04,2.93,2.8467
"trinityContig674||267926at32523__RNase_T","Nontoxin","NT",36.09,36.33,63.58,159.18,88.37,75.83,76.5633
"trinityContig6752||sp|Q15056.5|","Nontoxin","NT",13.22,22.41,13.52,69.73,25.75,61.52,34.3583
"trinityContig6759||Myosin_tail_1","Nontoxin","NT",0.99,1.62,2.57,0,0,4.41,1.5983
"trinityContig6763||95836at32523__Pkinase","Nontoxin","NT",1.34,3.87,5.04,19.08,14.06,2.79,7.6967
"trinityContig6842||sp|Q9NP97.3|","Nontoxin","NT",26.63,48.81,44.07,117.91,49.62,81.03,61.345
"trinityContig6858||204476at32523__PDZ","Nontoxin","NT",1.22,1.06,1.08,1.9,2.28,0.9,1.4067
"trinityContig6859||sp|Q8R059.1|","Nontoxin","NT",6.93,20.08,19.11,106.24,71.5,30.64,42.4167
"trinityContig6881||sp|P52758.1|","Nontoxin","NT",4.22,8.15,6.31,13.68,0.45,5.67,6.4133
"trinityContig6914||sp|Q2KIB7.2|","Nontoxin","NT",2.01,3.12,4.06,34.67,4.43,20.55,11.4733
"trinityContig692||280348at32523","Nontoxin","NT",4.66,14.88,18.01,37.17,16.21,17.8,18.1217
"trinityContig6936||253004at32523","Nontoxin","NT",8.91,24.97,25.92,34.11,34.5,23.9,25.385
"trinityContig706||sp|Q9H2G9.2|","Nontoxin","NT",6.82,11.79,12.07,10.3,18.44,16.2,12.6033
"trinityContig7082||sp|Q9N0V4.3|","Nontoxin","NT",20.49,13.93,38.61,184.44,37.73,88.34,63.9233
"trinityContig7085||Piwi","Nontoxin","NT",0.45,0,1.56,1.83,0.48,0.87,0.865
"trinityContig7097||195601at32523__Mito_carr","Nontoxin","NT",1.73,3.57,6.6,7.22,2.31,9.12,5.0917
"trinityContig709||272037at32523","Nontoxin","NT",1.83,4.93,7.6,6.65,10.38,5.81,6.2
"trinityContig710||sp|P81942.1|","Nontoxin","NT",36.98,58.41,81.91,210.76,63.89,100.87,92.1367
"trinityContig714||sp|P12236.4|","Nontoxin","NT",13.59,21.97,31.06,69.1,32.06,47.05,35.805
"trinityContig7185||sp|Q9BXL8.1|","Nontoxin","NT",3.43,8.8,9.4,18.37,9.89,18.33,11.37
"trinityContig7190||308798at32523__DDDD","Nontoxin","NT",18.24,37.76,28.56,116.59,27.68,57.46,47.715
"trinityContig7197||sp|Q5ZLT5.1|","Nontoxin","NT",12.18,11.8,13.91,29.81,9.68,25.35,17.1217
"trinityContig7198||sp|Q91W53.1|","Nontoxin","NT",3.5,3.26,6.06,9.79,9.34,5.91,6.31
"trinityContig719||sp|Q6DEB1.1|","Nontoxin","NT",9.45,11.36,8.46,6.69,5.89,105.25,24.5167
"trinityContig7209||Glyco_hydro_18","Nontoxin","NT",0.87,25.07,0.59,64.73,0.89,0.58,15.455
"trinityContig7211||sp|Q0P5F2.1|","Nontoxin","NT",3.44,8.67,8.89,25.02,9.64,17.78,12.24
"trinityContig723||166167at32523","Nontoxin","NT",1.07,0,2.62,2.47,0,3.96,1.6867
"trinityContig7242||230057at32523","Nontoxin","NT",2.04,1.1,1.13,5.95,1.59,7.99,3.3
"trinityContig7249||sp|Q96N11.1|","Nontoxin","NT",2.5,4.42,4.39,12.85,9.79,12.99,7.8233
"trinityContig724||166167at32523__Iso_dh","Nontoxin","NT",10.51,8.85,4.8,26.4,14.16,21.83,14.425
"trinityContig7257||sp|Q5U2X6.1|","Nontoxin","NT",6.42,9.95,8.26,10.15,20.34,14.63,11.625
"trinityContig7265||RRS1","Nontoxin","NT",2.31,1.79,2.38,11.98,5.43,5.98,4.9783
"trinityContig7290||233141at32523","Nontoxin","NT",11.06,33.15,28.57,42.57,30.68,30.85,29.48
"trinityContig7292||262918at32523__Ras","Nontoxin","NT",5.83,5.07,3.21,10.42,7.53,15.19,7.875
"trinityContig7297||sp|Q5R4D7.1|","Nontoxin","NT",1.71,3.33,5.52,6.23,5.98,5.39,4.6933
"trinityContig7300||sp|Q15545.1|","Nontoxin","NT",5.93,5.58,9.07,16.89,7.84,19.53,10.8067
"trinityContig730||274796at32523__Sua5_yciO_yrdC","Nontoxin","NT",9.44,11.37,14.24,35.13,16.8,12.1,16.5133
"trinityContig7324||DUF716","Nontoxin","NT",1.27,0.68,1.74,19.42,1.64,2.87,4.6033
"trinityContig7335||sp|Q9Z2D8.1|","Nontoxin","NT",1.54,3.41,3.18,7.18,4.04,3.71,3.8433
"trinityContig7337||sp|A6QM03.1|","Nontoxin","NT",9.94,12.64,26.8,16.06,17.63,19.78,17.1417
"trinityContig7343||sp|Q2KJ37.1|","Nontoxin","NT",66.45,108.55,108.23,123.76,145.27,260.25,135.4183
"trinityContig7348||203507at32523__WD40","Nontoxin","NT",2.1,2.98,3,12.31,4.81,6.71,5.3183
"trinityContig7349||sp|Q5XH16.1|","Nontoxin","NT",9.35,21.47,37.37,64.99,32.83,32.73,33.1233
"trinityContig7356||228949at32523","Nontoxin","NT",15.96,33.83,24.9,54.03,37.27,70.03,39.3367
"trinityContig7358||sp|P48024.2|","Nontoxin","NT",106.36,241.37,229.29,586.39,428.34,871.8,410.5917
"trinityContig7361||182497at32523__RabGAP-TBC","Nontoxin","NT",2.98,5.49,7.65,8.21,2.76,4.95,5.34
"trinityContig7369||sp|O43447.1|","Nontoxin","NT",14.62,15.73,14.44,44.84,24.78,45.75,26.6933
"trinityContig7379||95836at32523__PK_Tyr_Ser-Thr","Nontoxin","NT",3.85,4.09,3.74,7.04,5.07,8.89,5.4467
"trinityContig7396||285661at32523__CCDC32","Nontoxin","NT",1.84,4.13,3.74,10.36,1.48,6.25,4.6333
"trinityContig7399||sp|Q9UFF9.1|","Nontoxin","NT",3.75,7.44,6.21,13.39,9.22,13.49,8.9167
"trinityContig7403||sp|P07514.3|","Nontoxin","NT",22.37,31.51,24.06,56.17,30.32,82.53,41.16
"trinityContig7404||104395at32523","Nontoxin","NT",14.96,25.44,24.14,80.02,44.67,98.14,47.895
"trinityContig7412||sp|Q9C0D3.2|","Nontoxin","NT",4.85,10.98,11.8,15.1,10.31,11.89,10.8217
"trinityContig7419||230262at32523","Nontoxin","NT",1.11,3.44,2.03,4.97,4.96,31.6,8.0183
"trinityContig7422||Rhomboid_SP","Nontoxin","NT",2.34,0.99,1.92,7.19,5.35,2.4,3.365
"trinityContig7425||60104at32523__fn3","Nontoxin","NT",9.53,17.49,10.55,21.87,24.33,24.52,18.0483
"trinityContig7435||109356at32523__CBF","Nontoxin","NT",6.76,15.98,10.54,22.66,20.51,20.3,16.125
"trinityContig7443||sp|Q9CR20.1|","Nontoxin","NT",113.85,133.17,171.33,0,41.7,181.1,106.8583
"trinityContig7449||sp|Q9WV92.1|","Nontoxin","NT",10.24,8.39,11.39,10.31,12.49,1.29,9.0183
"trinityContig7479||sp|P21531.3|","Nontoxin","NT",125.12,314.11,273.18,873.27,295.45,780.4,443.5883
"trinityContig7485||256267at32523__RRM_1","Nontoxin","NT",7.36,21.45,25.01,32.87,23.5,24.31,22.4167
"trinityContig7489||sp|P43487.1|","Nontoxin","NT",7.63,23.95,28.7,67.19,21.11,41.16,31.6233
"trinityContig7490||sp|Q5ZM16.1|","Nontoxin","NT",3.2,6.13,5.23,19.83,5.13,27.22,11.1233
"trinityContig7501||187585at32523","Nontoxin","NT",5.1,5.28,3.65,10.59,7.64,19.39,8.6083
"trinityContig7504||212699at32523__EF-hand_7","Nontoxin","NT",7.44,9.52,5.01,5.27,13.39,19.41,10.0067
"trinityContig7505||133426at32523","Nontoxin","NT",1.7,0.5,1.54,1.35,2.15,3.21,1.7417
"trinityContig7509||104395at32523","Nontoxin","NT",4.48,9.27,8.49,11.32,15.73,20.24,11.5883
"trinityContig7518||sp|Q29099.1|","Nontoxin","NT",7.49,10.81,17.7,29.83,13.52,24.5,17.3083
"trinityContig7521||sp|P10895.2|","Nontoxin","NT",7.57,11.67,12.25,13.6,10.58,15.5,11.8617
"trinityContig7532||sp|Q8N653.2|","Nontoxin","NT",2.58,4.75,7.85,13.37,5.66,7.27,6.9133
"trinityContig7533||sp|Q0V882.1|","Nontoxin","NT",169.99,295.64,387.62,249.97,205.69,369.48,279.7317
"trinityContig7535||Ribosomal_L23eN","Nontoxin","NT",332.94,536.63,615.78,2686.54,417.16,1282.69,978.6233
"trinityContig7553||sp|Q8WTT2.1|","Nontoxin","NT",3.04,8.23,10.38,14.84,9.48,11.04,9.5017
"trinityContig7554||sp|Q5ZLN2.1|","Nontoxin","NT",9.15,17.68,25.59,28.3,15.79,39.75,22.71
"trinityContig757||256267at32523__RRM_1","Nontoxin","NT",7.59,8.56,10.19,33.18,22.68,24.94,17.8567
"trinityContig7580||261859at32523__SNX17_FERM_C","Nontoxin","NT",0.15,1.36,0.6,8.65,7.8,2.63,3.5317
"trinityContig7583||sp|Q8AYA2.1|","Nontoxin","NT",249.39,500.6,539.21,1105.65,92.61,1512.29,666.625
"trinityContig7589||sp|O60476.1|","Nontoxin","NT",36.75,58.27,78.62,81.4,57.84,65.88,63.1267
"trinityContig7590||sp|O43760.1|","Nontoxin","NT",112.79,113.9,150.37,111.05,100.9,162.16,125.195
"trinityContig7592||sp|Q96AH0.1|","Nontoxin","NT",0.23,1.64,3.29,3.53,3.55,2.51,2.4583
"trinityContig7613||sp|A5D7J1.1|","Nontoxin","NT",1.57,2.8,0,4.19,0,8.01,2.7617
"trinityContig7615||178688at32523","Nontoxin","NT",4.13,5.02,4.5,7.56,15.56,5.57,7.0567
"trinityContig7634||sp|Q803V5.1|","Nontoxin","NT",3.41,1.48,3.27,7.68,4.69,8.92,4.9083
"trinityContig7637||167160at32523__YTH","Nontoxin","NT",0,0,3.17,5.54,2.03,0,1.79
"trinityContig7650||293833at32523__DOR","Nontoxin","NT",4.27,9.57,8.69,6.45,5.42,13.53,7.9883
"trinityContig7664||sp|Q3THS6.2|","Nontoxin","NT",5.8,8.32,10.96,15.29,10.87,20.12,11.8933
"trinityContig7685||302394at32523","Nontoxin","NT",1.82,6.11,11.58,16.71,7.29,5.28,8.1317
"trinityContig7805||sp|O95721.1|","Nontoxin","NT",3.54,9.83,13.57,16.91,9.47,21.79,12.5183
"trinityContig7814||sp|Q5R7T5.1|","Nontoxin","NT",2.71,3.45,2.8,7.19,3.19,3.65,3.8317
"trinityContig7829||sp|P80303.3|","Nontoxin","NT",262.3,581.36,719.89,884.35,583.86,606.51,606.3783
"trinityContig7858||sp|A0SXL6.1|","Nontoxin","NT",524.43,735.14,269.98,1192.58,568.49,1943.35,872.3283
"trinityContig7860||sp|P55010.2|","Nontoxin","NT",54.72,115.67,232.24,205.57,238.77,198.69,174.2767
"trinityContig7861||sp|P62820.3|","Nontoxin","NT",13.18,23.57,17.08,41.25,37.27,57.94,31.715
"trinityContig7904||sp|P06454.2|","Nontoxin","NT",130.88,128.59,143.14,511.78,92.92,397.45,234.1267
"trinityContig7906||256685at32523__SCO1-SenC","Nontoxin","NT",8.15,14.08,14.82,28.5,14.81,16.01,16.0617
"trinityContig7918||265286at32523__Ras","Nontoxin","NT",0.58,0,0,3.68,1.27,1.16,1.115
"trinityContig7926||sp|O35047.1|","Nontoxin","NT",6.77,15.05,10.86,36.27,16.05,19.58,17.43
"trinityContig7947||RVT_1","Nontoxin","NT",78.84,103.41,142.38,214.36,126.49,190.17,142.6083
"trinityContig7961||235003at32523__PurA","Nontoxin","NT",5.85,4.24,4.73,10.57,7.38,9.03,6.9667
"trinityContig7973||sp|Q9YIB9.2|","Nontoxin","NT",1.67,2.65,5.64,6.18,6.97,5.86,4.8283
"trinityContig7976||Ribosomal_L28e","Nontoxin","NT",274.17,396.18,570.79,1299.59,375.35,779.53,615.935
"trinityContig7978||242564at32523__TK","Nontoxin","NT",2.18,0,2.58,1.14,2.36,0,1.3767
"trinityContig7986||sp|Q50KA9.1|","Nontoxin","NT",183.96,312.08,378.08,823.43,236.45,736.71,445.1183
"trinityContig7995||sp|A2BDB0.1|","Nontoxin","NT",346.7,530.18,574.96,890.52,338.19,1810.35,748.4833
"trinityContig7998||264741at32523__Gal-bind_lectin","Nontoxin","NT",5.49,34.45,40.15,43.82,22.37,57.37,33.9417
"trinityContig8005||Ribosomal_L2_C","Nontoxin","NT",6.63,12.33,26.18,31.07,12.84,18.56,17.935
"trinityContig8012||sp|Q5ZKM0.1|","Nontoxin","NT",2.94,7.43,8.1,14.56,6,14.01,8.84
"trinityContig8065||sp|Q92769.2|","Nontoxin","NT",4.17,7.58,9.51,37.21,15.47,43.51,19.575
"trinityContig8091||sp|Q3SZF2.3|","Nontoxin","NT",29.97,64.63,55.63,119.28,88.88,87.54,74.3217
"trinityContig8129||CCDC23","Nontoxin","NT",8.81,8.22,3.46,0,4.54,0,4.1717
"trinityContig8154||sp|Q2HJ44.1|","Nontoxin","NT",4.07,7.54,8.86,10.36,5.55,9.82,7.7
"trinityContig8178||263200at32523","Nontoxin","NT",10.15,14.67,16.53,32.98,24.93,19.23,19.7483
"trinityContig8179||SPC25","Nontoxin","NT",101.05,129.54,150.89,274.33,184.58,351.35,198.6233
"trinityContig8185||sp|P21869.1|","Nontoxin","NT",6.01,12.74,8.61,22.71,14.5,29.89,15.7433
"trinityContig8187||BORCS8","Nontoxin","NT",1.42,14.43,5.21,15.48,6.3,17.62,10.0767
"trinityContig8197||sp|Q9NVQ4.1|","Nontoxin","NT",2.01,4.18,7.42,7.91,4.21,7.49,5.5367
"trinityContig8200||286233at32523__NDUF_B5","Nontoxin","NT",19.16,40.81,34.14,69.63,29.67,59.08,42.0817
"trinityContig8203||144001at32523__tRNA-synt_1b","Nontoxin","NT",2.3,4.56,4.85,6.99,4.56,4.96,4.7033
"trinityContig8209||sp|Q99K30.1|","Nontoxin","NT",7.45,7.86,11.94,29.36,11.66,29,16.2117
"trinityContig8216||sp|P70079.1|","Nontoxin","NT",4.48,6.03,4.84,28.35,11.31,20.61,12.6033
"trinityContig8227||sp|Q6B860.1|","Nontoxin","NT",12.97,21.8,25.69,76.34,16.66,38.14,31.9333
"trinityContig8230||sp|O43504.1|","Nontoxin","NT",8.11,21.82,23.9,55.29,18.87,27.39,25.8967
"trinityContig8246||sp|Q5ZM25.1|","Nontoxin","NT",9.77,27.68,31.93,58.09,23.53,59.83,35.1383
"trinityContig8272||165500at32523__Fibrinogen_C","Nontoxin","NT",0.69,4.65,1.5,1.97,0.53,16.78,4.3533
"trinityContig8280||sp|Q6DFH9.1|","Nontoxin","NT",72.62,108.92,204.3,250.93,149.11,240.3,171.03
"trinityContig8292||sp|Q9CXL1.1|","Nontoxin","NT",9.19,20.45,12.72,87.97,23.66,22.44,29.405
"trinityContig8313||sp|Q9H4A5.1|","Nontoxin","NT",16.99,27.19,31.02,55.24,38.51,36.74,34.2817
"trinityContig8325||sp|Q16543.1|","Nontoxin","NT",13.59,23.05,28.94,66.39,37.08,73.92,40.495
"trinityContig8331||RnaseA","Nontoxin","NT",4.58,6.81,12.46,4.22,5.32,9.6,7.165
"trinityContig8350||sp|P10897.2|","Nontoxin","NT",12.86,23.43,19.01,22.9,19.68,40.15,23.005
"trinityContig8371||293833at32523","Nontoxin","NT",15.32,7.29,25.45,4.58,13.29,18.59,14.0867
"trinityContig8374||sp|P05166.3|","Nontoxin","NT",3.88,8,9.6,25.7,11.81,14.37,12.2267
"trinityContig8381||122928at32523__TPP_enzyme_N","Nontoxin","NT",0.92,8.78,4.19,4.25,1.08,3.71,3.8217
"trinityContig8386||152363at32523__p450","Nontoxin","NT",27.4,43.33,49.37,19.16,24.42,39.14,33.8033
"trinityContig8389||FAM193_C","Nontoxin","NT",1.47,1.06,0.82,3.82,1.28,2.26,1.785
"trinityContig8399||sp|P09417.2|","Nontoxin","NT",8.65,12.36,11.42,29.89,7.14,50.68,20.0233
"trinityContig8400||sp|Q5ZJN2.1|","Nontoxin","NT",22.63,41.64,47.38,93.39,44.14,102.54,58.62
"trinityContig8410||300828at32523","Nontoxin","NT",2.66,1.32,2.56,2.71,2.37,3.42,2.5067
"trinityContig8412||sp|Q8R0A0.1|","Nontoxin","NT",8.58,14.91,18.62,41,15.72,27.96,21.1317
"trinityContig8428||149491at32523__Hemopexin","Nontoxin","NT",1.12,1.87,2.26,5.74,2.89,6.46,3.39
"trinityContig8429||sp|Q8N755.1|","Nontoxin","NT",1.2,8.32,3.21,10.75,5.25,27.45,9.3633
"trinityContig8433||sp|P02605.3|","Nontoxin","NT",0,0,0,0,0,6.44,1.0733
"trinityContig8445||sp|A0JMW6.1|","Nontoxin","NT",12.73,28.03,42.13,37.54,39.59,41.36,33.5633
"trinityContig8459||269797at32523__DUF778","Nontoxin","NT",3.62,6.72,4.03,15.61,3.23,10.49,7.2833
"trinityContig8474||sp|P28562.3|","Nontoxin","NT",12.66,46.36,10.13,16.75,26.76,26.17,23.1383
"trinityContig8476||213950at32523","Nontoxin","NT",2.3,0,1.12,2.94,1.33,10.21,2.9833
"trinityContig8485||sp|Q8HXY0.1|","Nontoxin","NT",20.77,23.99,42.38,73.02,42.71,75.2,46.345
"trinityContig8486||sp|Q8HXY0.1|","Nontoxin","NT",1.18,1.52,2.79,2.01,0,4.06,1.9267
"trinityContig8487||262758at32523__RRM_1","Nontoxin","NT",27.68,45.33,41.22,65.51,26.87,67.08,45.615
"trinityContig8493||241327at32523","Nontoxin","NT",2.74,3.18,2.76,5.91,3.72,5.09,3.9
"trinityContig8507||198092at32523","Nontoxin","NT",2.38,5.49,2.92,15.27,5.29,13.49,7.4733
"trinityContig8507||sp|O15541.1|","Nontoxin","NT",2.79,4.14,9.25,21.39,12.65,11.44,10.2767
"trinityContig8527||136768at32523","Nontoxin","NT",1.59,3.76,2.95,5.1,4.01,5,3.735
"trinityContig8535||sp|Q5F407.1|","Nontoxin","NT",2.44,9.2,4.6,17.09,3.75,12.14,8.2033
"trinityContig8539||sp|P04973.1|","Nontoxin","NT",50.38,76.88,96.64,251.57,90.25,111.98,112.95
"trinityContig8569||sp|Q52MA5.1|","Nontoxin","NT",2.17,3.89,6.35,7.47,4.93,7.99,5.4667
"trinityContig8574||225823at32523","Nontoxin","NT",6.98,11.3,4.97,19.79,10.67,52.72,17.7383
